Ticker,Name,Sector,Industry,MarketCap,CapBucket
OCCIM,"OFS Credit Company, Inc. - 7.87",Financial Services,Asset Management,,Unknown
OCCIN,"OFS Credit Company, Inc. - 5.25",Financial Services,Asset Management,,Unknown
OCCIO,"OFS Credit Company, Inc. - 6.12",Financial Services,Asset Management,,Unknown
OCFC,OceanFirst Financial Corp.,Financial Services,Banks - Regional,1134002432.0,Small
OCG,Oriental Culture Holding LTD,Consumer Cyclical,Internet Retail,1825521.0,Micro
OCGN,"Ocugen, Inc.",Healthcare,Biotechnology,440371360.0,Small
OCS,Oculis Holding AG,Healthcare,Biotechnology,1185041664.0,Small
OCSAW,Oculis Holding AG Warrants,,,,Unknown
OCSL,Oaktree Specialty Lending Corpo,Financial Services,Asset Management,1126613760.0,Small
OCUL,"Ocular Therapeutix, Inc.",Healthcare,Biotechnology,2675876352.0,Mid
ODD,ODDITY Tech Ltd.,Consumer Defensive,Household & Personal Products,2407837440.0,Mid
ODDS,Pacer BlueStar Digital Entertai,,,,Unknown
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,33519718400.0,Large
ODVWZ,Osisko Development Corp. Warran,,,,Unknown
ODYS,Odysight.ai Inc.,Technology,Scientific & Technical Instruments,55771380.0,Micro
OESX,"Orion Energy Systems, Inc.",Industrials,Electrical Equipment & Parts,55823056.0,Micro
OFAL,OFA Group,Industrials,Engineering & Construction,8278142.0,Micro
OFIX,Orthofix Medical Inc.,Healthcare,Medical Devices,603498816.0,Small
OFLX,"Omega Flex, Inc.",Industrials,Specialty Industrial Machinery,297782496.0,Micro
OFS,OFS Capital Corporation,Financial Services,Asset Management,61631164.0,Micro
OFSSH,OFS Capital Corporation - 4.95%,,,,Unknown
OFSSO,OFS Capital Corporation - 7.50%,,,,Unknown
OGI,Organigram Global Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,240685232.0,Micro
OKLL,Defiance Daily Target 2x Long O,,,,Unknown
OKTA,"Okta, Inc.",Technology,Software - Infrastructure,15704370176.0,Large
OKTG,Leverage Shares 2X Long OKTA Da,,,,Unknown
OKUR,"OnKure Therapeutics, Inc.",Healthcare,Biotechnology,37934960.0,Micro
OKYO,OKYO Pharma Limited,Healthcare,Biotechnology,74845248.0,Micro
OLB,"The OLB Group, Inc.",Technology,Software - Infrastructure,6987720.0,Micro
OLED,Universal Display Corporation,Technology,Electronic Components,5686052352.0,Mid
OLLI,Ollie's Bargain Outlet Holdings,Consumer Defensive,Discount Stores,6887645184.0,Mid
OLMA,"Olema Pharmaceuticals, Inc.",Healthcare,Biotechnology,2102594688.0,Mid
OLPX,"Olaplex Holdings, Inc.",Consumer Cyclical,Specialty Retail,901141120.0,Small
OM,"Outset Medical, Inc.",Healthcare,Medical Devices,60994380.0,Micro
OMAB,Grupo Aeroportuario del Centro ,Industrials,Airports & Air Services,5446436864.0,Mid
OMCC,Old Market Capital Corporation,Financial Services,Credit Services,34425792.0,Micro
OMCL,"Omnicell, Inc.",Healthcare,Health Information Services,2131349376.0,Mid
OMDA,"Omada Health, Inc.",Healthcare,Health Information Services,923633344.0,Small
OMER,Omeros Corporation,Healthcare,Biotechnology,1113846144.0,Small
OMEX,"Odyssey Marine Exploration, Inc",Basic Materials,Other Industrial Metals & Mining,118722992.0,Micro
OMH,Ohmyhome Limited,Real Estate,Real Estate Services,20018128.0,Micro
OMSE,OMS Energy Technologies Inc.,Energy,Oil & Gas Equipment & Services,172766240.0,Micro
ON,ON Semiconductor Corporation,Technology,Semiconductors,22464942080.0,Large
ONB,Old National Bancorp,Financial Services,Banks - Regional,8979962880.0,Mid
ONBPO,Old National Bancorp - Deposita,Financial Services,Banks - Regional,,Unknown
ONBPP,Old National Bancorp - Deposita,Financial Services,Banks - Regional,,Unknown
ONC,BeOne Medicines Ltd.,Healthcare,Biotechnology,34568437760.0,Large
ONCH,1RT Acquisition Corp.,Financial Services,Shell Companies,220368752.0,Micro
ONCHU,1RT Acquisition Corp.,Financial Services,Shell Companies,,Unknown
ONCHW,1RT Acquisition Corp. Warrant,,,,Unknown
ONCO,"Onconetix, Inc.",Healthcare,Biotechnology,2223672.0,Micro
ONCY,Oncolytics Biotech Inc.,Healthcare,Biotechnology,102441272.0,Micro
ONDS,Ondas Holdings Inc.,Technology,Communication Equipment,3219503360.0,Mid
ONEG,OneConstruction Group Limited,Industrials,Engineering & Construction,19680000.0,Micro
ONEQ,Fidelity Nasdaq Composite Index,,,612480000.0,Small
ONEW,OneWater Marine Inc.,Consumer Cyclical,Specialty Retail,174365472.0,Micro
ONFO,Onfolio Holdings Inc.,Communication Services,Internet Content & Information,3739557.0,Micro
ONFOW,Onfolio Holdings Inc. Warrant,,,,Unknown
ONMD,OneMedNet Corp,Healthcare,Health Information Services,64969476.0,Micro
ONMDW,OneMedNet Corporation,,,,Unknown
OOQB,One One Nasdaq-100 and Bitcoin ,,,,Unknown
OOSB,One One S&P 500 and Bitcoin ETF,,,,Unknown
OPAL,OPAL Fuels Inc.,Utilities,Utilities - Regulated Gas,466433152.0,Small
OPBK,OP Bancorp,Financial Services,Banks - Regional,212268880.0,Micro
OPCH,"Option Care Health, Inc.",Healthcare,Medical Care Facilities,5287572992.0,Mid
OPEG,Leverage Shares 2X Long OPEN Daily ETF,,,,Unknown
OPEN,Opendoor Technologies Inc,Real Estate,Real Estate Services,5732266496.0,Mid
OPENL,Opendoor Technologies Inc.,,,,Unknown
OPENW,Opendoor Technologies Inc.,,,,Unknown
OPENZ,Opendoor Technologies Inc.,,,,Unknown
OPK,"Opko Health, Inc.",Healthcare,Diagnostics & Research,1023979776.0,Small
OPPJ,WisdomTree Japan Opportunities ,,,,Unknown
OPRA,Opera Limited,Communication Services,Internet Content & Information,1300793344.0,Small
OPRT,Oportun Financial Corporation,Financial Services,Credit Services,236972832.0,Micro
OPRX,OptimizeRx Corporation,Healthcare,Health Information Services,232635328.0,Micro
OPTX,"Syntec Optics Holdings, Inc.",Technology,Electronic Components,94146568.0,Micro
OPTXW,"Syntec Optics Holdings, Inc.",,,,Unknown
OPTZ,Optimize Strategy Index ETF,,,,Unknown
OPXS,"Optex Systems Holdings, Inc.",Industrials,Aerospace & Defense,97608624.0,Micro
ORBS,Eightco Holdings Inc.,Consumer Cyclical,Packaging & Containers,329389632.0,Small
ORCS,Direxion Daily ORCL Bear 1X ETF,,,,Unknown
ORCU,Direxion Daily ORCL Bull 2X ETF,,,,Unknown
ORCX,Defiance Daily Target 2X Long O,,,,Unknown
ORGN,"Origin Materials, Inc.",Basic Materials,Chemicals,31242674.0,Micro
ORGNW,"Origin Materials, Inc.",,,,Unknown
ORGO,Organogenesis Holdings Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,669461568.0,Small
ORIC,"Oric Pharmaceuticals, Inc.",Healthcare,Biotechnology,803461568.0,Small
ORIQ,Origin Investment Corp I,Financial Services,Shell Companies,87285008.0,Micro
ORIQU,Origin Investment Corp I,Financial Services,Shell Companies,147188400.0,Micro
ORIQW,Origin Investment Corp I Warran,,,,Unknown
ORIS,Oriental Rise Holdings Limited,Consumer Defensive,Packaged Foods,2271331.0,Micro
ORKA,"Oruka Therapeutics, Inc.",Healthcare,Biotechnology,1534572672.0,Small
ORKT,Orangekloud Technology Inc.,Technology,Software - Application,4863343.0,Micro
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Auto Parts,78046478336.0,Large
ORMP,Oramed Pharmaceuticals Inc.,Healthcare,Biotechnology,117552288.0,Micro
ORR,Militia Long/Short Equity ETF,,,,Unknown
ORRF,"Orrstown Financial Services, In",Financial Services,Banks - Regional,700785792.0,Small
OS,"OneStream, Inc.",Technology,Software - Infrastructure,4614244864.0,Mid
OSBC,"Old Second Bancorp, Inc.",Financial Services,Banks - Regional,1048117568.0,Small
OSCG,Leverage Shares 2X Long OSCR Da,,,,Unknown
OSCX,Defiance Daily Target 2x Long O,,,,Unknown
OSIS,"OSI Systems, Inc.",Technology,Electronic Components,4580969472.0,Mid
OSPN,OneSpan Inc.,Technology,Software - Infrastructure,495154144.0,Small
OSRH,"OSR Holdings, Inc.",Healthcare,Biotechnology,16273980.0,Micro
OSRHW,"OSR Holdings, Inc.",,,,Unknown
OSS,"One Stop Systems, Inc.",Technology,Computer Hardware,176266384.0,Micro
OST,"Ostin Technology Group Co., Ltd",Technology,Electronic Components,8978754.0,Micro
OSUR,"OraSure Technologies, Inc.",Healthcare,Medical Instruments & Supplies,176991504.0,Micro
OSW,OneSpaWorld Holdings Limited,Consumer Cyclical,Leisure,2194639872.0,Mid
OTEX,Open Text Corporation,Technology,Software - Application,8546908160.0,Mid
OTGA,OTG Acquisition Corp. I,Financial Services,Shell Companies,344904736.0,Small
OTGAU,OTG Acquisition Corp. I,Financial Services,Shell Companies,,Unknown
OTGAW,OTG Acquisition Corp. I,Financial Services,Shell Companies,,Unknown
OTGL,OTG Latin America ETF,,,,Unknown
OTLK,"Outlook Therapeutics, Inc.",Healthcare,Biotechnology,116688208.0,Micro
OTLY,Oatly Group AB,Consumer Defensive,Packaged Foods,337232416.0,Small
OTTR,Otter Tail Corporation,Industrials,Conglomerates,3454691072.0,Mid
OUST,"Ouster, Inc.",Technology,Electronic Components,1318314624.0,Small
OUSTZ,"Ouster, Inc. Warrants",,,,Unknown
OVBC,Ohio Valley Banc Corp.,Financial Services,Banks - Regional,189947600.0,Micro
OVID,Ovid Therapeutics Inc.,Healthcare,Biotechnology,126757984.0,Micro
OVLY,Oak Valley Bancorp (CA),Financial Services,Banks - Regional,251982160.0,Micro
OWLS,OBOOK Holdings Inc.,Technology,Software - Infrastructure,548825344.0,Small
OXBR,Oxbridge Re Holdings Limited,Financial Services,Insurance - Reinsurance,9441630.0,Micro
OXBRW,Oxbridge Re Holdings Limited,,,1490733.0,Micro
OXLC,Oxford Lane Capital Corp.,Financial Services,Asset Management,1388658432.0,Small
OXLCG,Oxford Lane Capital Corp. - 7.9,,,,Unknown
OXLCI,Oxford Lane Capital Corp. - 8.7,,,,Unknown
OXLCL,Oxford Lane Capital Corp. - 6.7,,,,Unknown
OXLCN,Oxford Lane Capital Corp. - 7.1,Financial Services,Asset Management,,Unknown
OXLCO,Oxford Lane Capital Corp. - Pre,Financial Services,Asset Management,434831744.0,Small
OXLCP,Oxford Lane Capital Corp. - 6.2,Financial Services,Asset Management,,Unknown
OXLCZ,Oxford Lane Capital Corp. - 5.0,,,,Unknown
OXSQ,Oxford Square Capital Corp.,Financial Services,Asset Management,140471392.0,Micro
OXSQG,Oxford Square Capital Corp. - 5,,,,Unknown
OXSQH,Oxford Square Capital Corp. - 7,,,,Unknown
OYSE,Oyster Enterprises II Acquisiti,Financial Services,Shell Companies,341855648.0,Small
OYSER,Oyster Enterprises II Acquisiti,,,,Unknown
OYSEU,Oyster Enterprises II Acquisiti,Financial Services,Shell Companies,,Unknown
OZEM,Roundhill GLP-1 & Weight Loss E,,,,Unknown
OZK,Bank OZK,Financial Services,Banks - Regional,5276159488.0,Mid
OZKAP,Bank OZK - 4.625% Series A Non-,Financial Services,Banks - Regional,,Unknown
PAA,"Plains All American Pipeline, L",Energy,Oil & Gas Midstream,12452035584.0,Large
PABD,iShares Paris-Aligned Climate O,,,,Unknown
PABU,iShares Paris-Aligned Climate O,,,,Unknown
PACB,Pacific Biosciences of Californ,Healthcare,Medical Devices,534376128.0,Small
PACH,Pioneer Acquisition I Corp,Financial Services,Shell Companies,318147520.0,Small
PACHU,Pioneer Acquisition I Corp,Financial Services,Shell Companies,,Unknown
PACHW,Pioneer Acquisition I Corp Warr,,,,Unknown
PAGP,"Plains GP Holdings, L.P.",Energy,Oil & Gas Midstream,4385068032.0,Mid
PAHC,Phibro Animal Health Corporatio,Healthcare,Drug Manufacturers - Specialty & Generic,1547167744.0,Small
PAL,"Proficient Auto Logistics, Inc.",Industrials,Integrated Freight & Logistics,278300352.0,Micro
PALD,Direxion Daily PANW Bear 1X Sha,,,,Unknown
PALI,"Palisade Bio, Inc.",Healthcare,Biotechnology,320786944.0,Small
PALU,Direxion Daily PANW Bull 2X Sha,,,,Unknown
PAMT,PAMT CORP,Industrials,Trucking,262412288.0,Micro
PANG,Leverage Shares 2X Long PANW Da,,,,Unknown
PANL,Pangaea Logistics Solutions Ltd,Industrials,Marine Shipping,450821600.0,Small
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,128896540672.0,Large
PARK,"Park Dental Partners, Inc.",Healthcare,Medical Care Facilities,60065216.0,Micro
PASG,"Passage Bio, Inc.",Healthcare,Biotechnology,34520788.0,Micro
PASW,"Ping An Biomedical Co., Ltd.",Consumer Cyclical,Textile Manufacturing,13066699.0,Micro
PATK,"Patrick Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",3728875776.0,Mid
PATN,Pacer Nasdaq International Pate,,,,Unknown
PAVM,PAVmed Inc.,Healthcare,Medical Devices,8031838.0,Micro
PAVS,Paranovus Entertainment Technol,Consumer Defensive,Packaged Foods,1461210.0,Micro
PAX,Patria Investments Limited,Financial Services,Asset Management,2575391744.0,Mid
PAYO,Payoneer Global Inc.,Technology,Software - Infrastructure,2057401856.0,Mid
PAYS,"Paysign, Inc.",Technology,Software - Infrastructure,289525600.0,Micro
PAYX,"Paychex, Inc.",Technology,Software - Application,40990494720.0,Large
PBBK,"PB Bankshares, Inc.",Financial Services,Banks - Regional,56240476.0,Micro
PBEU,Portfolio Building Block Europe,,,,Unknown
PBFS,"Pioneer Bancorp, Inc.",Financial Services,Banks - Regional,350762784.0,Small
PBHC,"Pathfinder Bancorp, Inc.",Financial Services,Banks - Regional,84529008.0,Micro
PBM,Psyence Biomedical Ltd.,Healthcare,Biotechnology,1741007.0,Micro
PBMWW,Psyence Biomedical Ltd. Warrant,,,,Unknown
PBOG,Portfolio Building Block Integr,,,,Unknown
PBPH,Portfolio Building Block World ,,,,Unknown
PBQQ,PGIM Laddered Nasdaq-100 Buffer,,,,Unknown
PBRG,Themes ETF Trust - Leverage Shares 2X Long PBR Daily ETF,,,,Unknown
PBYI,Puma Biotechnology Inc,Healthcare,Biotechnology,310409216.0,Small
PC,Premium Catering (Holdings) Lim,Industrials,Specialty Business Services,30497782.0,Micro
PCAP,ProCap Acquisition Corp,Financial Services,Shell Companies,385368800.0,Small
PCAPU,ProCap Acquisition Corp,Financial Services,Shell Companies,,Unknown
PCAPW,ProCap Acquisition Corp Warrant,Financial Services,Shell Companies,,Unknown
PCAR,PACCAR Inc.,Industrials,Farm & Heavy Construction Machinery,58712596480.0,Large
PCB,PCB Bancorp,Financial Services,Banks - Regional,316660032.0,Small
PCH,PotlatchDeltic Corporation - Co,Real Estate,REIT - Specialty,3098008064.0,Mid
PCLA,PicoCELA Inc.,Communication Services,Telecom Services,14018754.0,Micro
PCMM,BondBloxx Private Credit CLO ET,,,,Unknown
PCRX,"Pacira BioSciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,1191166464.0,Small
PCSA,"Processa Pharmaceuticals, Inc.",Healthcare,Biotechnology,8881811.0,Micro
PCSC,Perceptive Capital Solutions Co,Financial Services,Shell Companies,146865728.0,Micro
PCT,"PureCycle Technologies, Inc.",Industrials,Pollution & Treatment Controls,1623587072.0,Small
PCTTU,"PureCycle Technologies, Inc.",Industrials,Pollution & Treatment Controls,,Unknown
PCTTW,"PureCycle Technologies, Inc.",,,,Unknown
PCTY,Paylocity Holding Corporation,Technology,Software - Application,8475584000.0,Mid
PCVX,"Vaxcyte, Inc.",Healthcare,Biotechnology,6148667392.0,Mid
PCYO,Pure Cycle Corporation,Utilities,Utilities - Regulated Water,267164800.0,Micro
PDBA,Invesco Agriculture Commodity S,,,,Unknown
PDBC,Invesco Optimum Yield Diversifi,,,,Unknown
PDD,PDD Holdings Inc.,Consumer Cyclical,Internet Retail,163273539584.0,Large
PDDL,GraniteShares 2x Long PDD Daily,,,,Unknown
PDEX,"Pro-Dex, Inc.",Healthcare,Medical Instruments & Supplies,129396200.0,Micro
PDFS,"PDF Solutions, Inc.",Technology,Software - Application,1158124800.0,Small
PDLB,"Ponce Financial Group, Inc.",Financial Services,Banks - Regional,403698912.0,Small
PDP,Invesco Dorsey Wright Momentum ,,,,Unknown
PDSB,PDS Biotechnology Corporation,Healthcare,Biotechnology,49479008.0,Micro
PDYN,Palladyne AI Corp.,Technology,Software - Infrastructure,201192416.0,Micro
PDYNW,Palladyne AI Corp.,,,,Unknown
PEBK,Peoples Bancorp of North Caroli,Financial Services,Banks - Regional,196592928.0,Micro
PEBO,Peoples Bancorp Inc.,Financial Services,Banks - Regional,1090011520.0,Small
PECO,"Phillips Edison & Company, Inc.",Real Estate,REIT - Retail,4952642048.0,Mid
PEGA,Pegasystems Inc.,Technology,Software - Application,10680566784.0,Large
PELI,Pelican Acquisition Corporation,Financial Services,Shell Companies,122255272.0,Micro
PELIR,Pelican Acquisition Corporation,,,,Unknown
PELIU,Pelican Acquisition Corporation,Financial Services,Shell Companies,,Unknown
PENG,"Penguin Solutions, Inc.",Technology,Information Technology Services,1072515968.0,Small
PENN,"PENN Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos,2204671232.0,Mid
PEP,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,196845928448.0,Large
PEPG,PepGen Inc.,Healthcare,Biotechnology,399427168.0,Small
PEPS,Parametric Equity Plus ETF,,,,Unknown
PERI,Perion Network Ltd,Communication Services,Internet Content & Information,404675968.0,Small
PESI,Perma-Fix Environmental Service,Industrials,Waste Management,238322304.0,Micro
PETS,"PetMed Express, Inc.",Healthcare,Pharmaceutical Retailers,74152232.0,Micro
PETZ,"TDH Holdings, Inc.",Consumer Cyclical,Restaurants,10117836.0,Micro
PEY,Invesco High Yield Equity Divid,,,954448000.0,Small
PEZ,Invesco Dorsey Wright Consumer ,,,,Unknown
PFAI,Pinnacle Food Group Limited,Consumer Defensive,Farm Products,24219000.0,Micro
PFBC,Preferred Bank,Financial Services,Banks - Regional,1224991232.0,Small
PFF,iShares Preferred and Income Se,,,12997056512.0,Large
PFG,Principal Financial Group Inc,Financial Services,Asset Management,19911043072.0,Large
PFI,Invesco Dorsey Wright Financial,,,,Unknown
PFIS,Peoples Financial Services Corp,Financial Services,Banks - Regional,495282144.0,Small
PFM,Invesco Dividend Achievers ETF,,,541421888.0,Small
PFSA,"Profusa, Inc.",Healthcare,Medical Devices,6204546.0,Micro
PFX,PhenixFIN Corporation,Financial Services,Asset Management,90174152.0,Micro
PFXNZ,PhenixFIN Corporation  - 5.25% ,,,,Unknown
PGAC,Pantages Capital Acquisition Co,Financial Services,Shell Companies,114224176.0,Micro
PGACR,Pantages Capital Acquisition Co,,,,Unknown
PGACU,Pantages Capital Acquisition Co,Financial Services,Shell Companies,,Unknown
PGC,Peapack-Gladstone Financial Cor,Financial Services,Banks - Regional,497342656.0,Small
PGEN,"Precigen, Inc.",Healthcare,Biotechnology,1471909888.0,Small
PGJ,Invesco Golden Dragon China ETF,,,154494368.0,Micro
PGNY,"Progyny, Inc.",Healthcare,Healthcare Plans,2224260608.0,Mid
PGY,Pagaya Technologies Ltd.,Technology,Software - Infrastructure,1756249216.0,Small
PGYWW,Pagaya Technologies Ltd. Warran,,,,Unknown
PHAR,Pharming Group N.V.,Healthcare,Biotechnology,1240104960.0,Small
PHAT,"Phathom Pharmaceuticals, Inc.",Healthcare,Biotechnology,1249190912.0,Small
PHIO,Phio Pharmaceuticals Corp.,Healthcare,Biotechnology,11923128.0,Micro
PHO,Invesco Water Resources ETF,,,,Unknown
PHOE,Phoenix Asia Holdings Limited,Industrials,Engineering & Construction,345384000.0,Small
PHUN,"Phunware, Inc.",Technology,Software - Application,38759668.0,Micro
PHVS,Pharvaris N.V.,Healthcare,Biotechnology,1673355648.0,Small
PI,"Impinj, Inc.",Technology,Semiconductors,5239289856.0,Mid
PID,Invesco International Dividend ,,,,Unknown
PIE,Invesco Dorsey Wright Emerging ,,,,Unknown
PIII,P3 Health Partners Inc.,Healthcare,Medical Care Facilities,725228096.0,Small
PIIIW,P3 Health Partners Inc.,,,,Unknown
PIO,Invesco Global Water ETF,,,,Unknown
PIZ,Invesco Dorsey Wright Developed,,,,Unknown
PKBK,"Parke Bancorp, Inc.",Financial Services,Banks - Regional,293928960.0,Micro
PKOH,Park-Ohio Holdings Corp.,Industrials,Specialty Industrial Machinery,303784736.0,Small
PKW,Invesco BuyBack Achievers ETF,,,,Unknown
PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,1992250240.0,Small
PLAY,"Dave & Buster's Entertainment, ",Communication Services,Entertainment,566675520.0,Small
PLBC,Plumas Bancorp,Financial Services,Banks - Regional,315084768.0,Small
PLBL,Polibeli Group Ltd,Consumer Cyclical,Department Stores,4077892352.0,Mid
PLBY,"Playboy, Inc.",Consumer Cyclical,Leisure,201506288.0,Micro
PLCE,"Children's Place, Inc. (The)",Consumer Cyclical,Apparel Manufacturing,89336600.0,Micro
